TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0005576"	"extracellular region"	1	6.192286102188137	3.8687535442060237	0.9998480528425548	0	null
"GO:0005737"	"cytoplasm"	2	7.238956814544198	43.076660800468886	0.8388123989769932	0.00024363	null
"GO:0005829"	"cytosol"	1	6.752331838179486	14.048080989011824	0.8751259862390451	0.17160779	null
"GO:0005886"	"plasma membrane"	1	6.8396702634157895	17.177321395000487	0.9997853522349387	0.00015294	null
"GO:0016020"	"membrane"	2	7.297158185522496	49.2542153160787	0.9997056601254689	9.537E-05	null
"GO:0043231"	"intracellular membrane-bounded organelle"	1	7.079705376423831	29.853178741885195	0.7517918558885712	0.23467685	null
"GO:0005634"	"nucleus"	1	6.822624306696733	16.5161752456724	0.7708656489924304	0.54368596	43231
"GO:0048046"	"apoplast"	1	4.587160734706186	0.0960361495472436	0.9999114077929783	3.703E-05	null
