"","x"
"231","N0.HOG0006020"
"232","N0.HOG0003692"
"233","N0.HOG0015580"
"234","N0.HOG0010942"
"235","N0.HOG0003118"
"236","N0.HOG0010804"
"237","N0.HOG0007314"
"238","N0.HOG0010724"
"239","N0.HOG0010750"
"240","N0.HOG0007532"
"241","N0.HOG0002212"
"242","N0.HOG0015619"
"243","N0.HOG0003137"
"244","N0.HOG0007698"
"245","N0.HOG0015532"
"246","N0.HOG0010623"
"247","N0.HOG0006108"
"248","N0.HOG0019035"
"249","N0.HOG0007419"
"250","N0.HOG0019089"
"251","N0.HOG0007433"
"252","N0.HOG0010797"
"253","N0.HOG0001026"
"254","N0.HOG0007431"
"255","N0.HOG0000505"
"256","N0.HOG0005952"
"257","N0.HOG0010754"
"258","N0.HOG0010554"
"259","N0.HOG0010783"
"260","N0.HOG0006011"
"261","N0.HOG0001249"
"262","N0.HOG0010737"
"263","N0.HOG0005130"
"264","N0.HOG0011031"
"265","N0.HOG0003169"
"266","N0.HOG0019117"
"267","N0.HOG0002633"
"268","N0.HOG0007573"
"269","N0.HOG0007570"
"270","N0.HOG0010899"
"271","N0.HOG0006010"
"272","N0.HOG0015736"
"273","N0.HOG0015628"
"274","N0.HOG0007460"
"275","N0.HOG0002641"
"276","N0.HOG0015568"
"277","N0.HOG0010626"
"278","N0.HOG0015594"
"279","N0.HOG0007396"
"280","N0.HOG0013010"
"281","N0.HOG0015570"
"282","N0.HOG0007398"
"283","N0.HOG0013101"
"284","N0.HOG0001075"
"285","N0.HOG0019804"
"286","N0.HOG0017003"
"287","N0.HOG0016954"
"288","N0.HOG0021817"
"289","N0.HOG0019788"
"290","N0.HOG0017050"
"291","N0.HOG0003710"
"292","N0.HOG0017033"
"293","N0.HOG0008949"
"294","N0.HOG0019112"
"295","N0.HOG0019805"
"296","N0.HOG0019770"
"297","N0.HOG0013086"
"298","N0.HOG0008908"
"299","N0.HOG0004347"
"300","N0.HOG0008923"
"301","N0.HOG0008947"
"302","N0.HOG0006460"
"303","N0.HOG0012163"
"304","N0.HOG0003362"
"305","N0.HOG0011935"
"306","N0.HOG0016464"
"307","N0.HOG0001251"
"308","N0.HOG0008347"
"309","N0.HOG0016290"
"310","N0.HOG0003314"
"311","N0.HOG0019385"
"312","N0.HOG0011955"
"313","N0.HOG0010127"
"314","N0.HOG0016295"
"315","N0.HOG0003870"
"316","N0.HOG0020271"
"317","N0.HOG0002014"
"318","N0.HOG0011953"
"319","N0.HOG0008278"
"320","N0.HOG0011838"
"321","N0.HOG0000880"
"322","N0.HOG0015158"
"323","N0.HOG0009996"
"324","N0.HOG0015101"
"325","N0.HOG0014958"
"326","N0.HOG0012997"
"327","N0.HOG0015105"
"328","N0.HOG0015172"
"329","N0.HOG0010076"
"330","N0.HOG0020643"
"331","N0.HOG0015139"
"332","N0.HOG0004141"
"333","N0.HOG0003120"
"334","N0.HOG0015068"
"335","N0.HOG0007313"
"336","N0.HOG0020679"
"337","N0.HOG0004198"
"338","N0.HOG0009995"
"339","N0.HOG0010026"
"340","N0.HOG0012986"
"341","N0.HOG0010031"
"342","N0.HOG0014988"
"343","N0.HOG0015033"
"344","N0.HOG0008132"
"345","N0.HOG0007121"
"346","N0.HOG0015084"
"347","N0.HOG0018491"
"348","N0.HOG0003606"
"349","N0.HOG0018542"
"350","N0.HOG0001656"
"351","N0.HOG0020560"
"352","N0.HOG0010128"
"353","N0.HOG0012016"
"354","N0.HOG0006341"
"355","N0.HOG0003926"
"356","N0.HOG0016297"
"357","N0.HOG0006399"
"358","N0.HOG0019456"
"359","N0.HOG0008212"
"360","N0.HOG0011771"
"361","N0.HOG0004821"
"362","N0.HOG0002378"
"363","N0.HOG0005833"
"364","N0.HOG0016391"
"365","N0.HOG0008344"
"366","N0.HOG0016360"
"367","N0.HOG0016410"
"368","N0.HOG0008169"
"369","N0.HOG0011877"
"370","N0.HOG0019381"
"371","N0.HOG0018537"
"372","N0.HOG0008268"
"373","N0.HOG0016306"
"374","N0.HOG0004572"
"375","N0.HOG0012125"
"376","N0.HOG0001759"
"377","N0.HOG0016411"
"378","N0.HOG0008336"
"379","N0.HOG0020157"
"380","N0.HOG0012027"
"381","N0.HOG0011921"
"382","N0.HOG0018473"
"383","N0.HOG0016427"
"384","N0.HOG0008300"
"385","N0.HOG0016287"
"386","N0.HOG0008897"
"387","N0.HOG0020623"
"388","N0.HOG0016420"
"389","N0.HOG0015122"
"390","N0.HOG0012167"
"391","N0.HOG0005342"
"392","N0.HOG0003330"
"393","N0.HOG0016385"
"394","N0.HOG0016216"
"395","N0.HOG0008215"
"396","N0.HOG0011860"
"397","N0.HOG0007810"
"398","N0.HOG0004459"
"399","N0.HOG0007784"
"400","N0.HOG0011075"
"401","N0.HOG0017286"
"402","N0.HOG0007808"
"403","N0.HOG0011152"
"404","N0.HOG0007875"
"405","N0.HOG0017459"
"406","N0.HOG0017395"
"407","N0.HOG0017328"
"408","N0.HOG0009236"
"409","N0.HOG0013471"
"410","N0.HOG0002497"
"411","N0.HOG0007795"
"412","N0.HOG0009212"
"413","N0.HOG0009279"
"414","N0.HOG0013797"
"415","N0.HOG0017467"
"416","N0.HOG0009431"
"417","N0.HOG0000221"
"418","N0.HOG0020025"
"419","N0.HOG0020048"
"420","N0.HOG0020004"
"421","N0.HOG0013725"
"422","N0.HOG0009421"
"423","N0.HOG0013491"
"424","N0.HOG0017408"
"425","N0.HOG0009404"
"426","N0.HOG0001998"
"427","N0.HOG0017469"
"428","N0.HOG0003307"
"429","N0.HOG0009171"
"430","N0.HOG0013440"
"431","N0.HOG0009326"
"432","N0.HOG0002811"
"433","N0.HOG0006273"
"434","N0.HOG0013438"
"435","N0.HOG0002787"
"436","N0.HOG0001979"
"437","N0.HOG0002365"
"438","N0.HOG0013716"
"439","N0.HOG0013413"
"440","N0.HOG0006274"
"441","N0.HOG0013699"
"442","N0.HOG0013677"
"443","N0.HOG0013650"
"444","N0.HOG0020022"
"445","N0.HOG0017427"
"446","N0.HOG0013553"
"447","N0.HOG0009228"
"448","N0.HOG0020066"
"449","N0.HOG0013490"
"450","N0.HOG0009205"
"451","N0.HOG0005487"
"452","N0.HOG0007338"
"453","N0.HOG0009336"
"454","N0.HOG0018202"
"455","N0.HOG0013738"
"456","N0.HOG0005773"
"457","N0.HOG0002363"
"458","N0.HOG0009405"
"459","N0.HOG0014814"
"460","N0.HOG0018198"
"461","N0.HOG0014812"
"462","N0.HOG0018191"
"463","N0.HOG0009392"
"464","N0.HOG0013796"
"465","N0.HOG0003575"
"466","N0.HOG0010084"
"467","N0.HOG0014954"
"468","N0.HOG0005555"
"469","N0.HOG0012580"
"470","N0.HOG0006774"
"471","N0.HOG0009028"
"472","N0.HOG0000857"
"473","N0.HOG0002091"
"474","N0.HOG0013319"
"475","N0.HOG0001126"
"476","N0.HOG0003226"
"477","N0.HOG0017259"
"478","N0.HOG0013254"
"479","N0.HOG0017208"
"480","N0.HOG0013232"
"481","N0.HOG0002945"
"482","N0.HOG0006761"
"483","N0.HOG0002919"
"484","N0.HOG0006540"
"485","N0.HOG0002414"
"486","N0.HOG0021908"
"487","N0.HOG0017219"
"488","N0.HOG0009117"
"489","N0.HOG0009042"
"490","N0.HOG0017593"
"491","N0.HOG0013894"
"492","N0.HOG0013884"
"493","N0.HOG0005632"
"494","N0.HOG0005638"
"495","N0.HOG0003964"
"496","N0.HOG0022002"
"497","N0.HOG0005249"
"498","N0.HOG0006231"
"499","N0.HOG0006234"
"500","N0.HOG0008038"
"501","N0.HOG0008068"
"502","N0.HOG0002596"
"503","N0.HOG0011408"
"504","N0.HOG0019191"
"505","N0.HOG0015951"
"506","N0.HOG0011427"
"507","N0.HOG0016064"
"508","N0.HOG0011525"
"509","N0.HOG0011371"
"510","N0.HOG0011355"
"511","N0.HOG0011303"
"512","N0.HOG0008056"
"513","N0.HOG0011461"
"514","N0.HOG0007916"
"515","N0.HOG0011390"
"516","N0.HOG0011472"
"517","N0.HOG0019261"
"518","N0.HOG0011416"
"519","N0.HOG0007893"
"520","N0.HOG0005215"
"521","N0.HOG0002647"
"522","N0.HOG0005226"
"523","N0.HOG0011623"
"524","N0.HOG0011549"
"525","N0.HOG0019291"
"526","N0.HOG0016166"
"527","N0.HOG0016131"
"528","N0.HOG0004496"
"529","N0.HOG0019219"
"530","N0.HOG0011647"
"531","N0.HOG0019196"
"532","N0.HOG0007933"
"533","N0.HOG0011459"
"534","N0.HOG0007993"
"535","N0.HOG0003259"
"536","N0.HOG0010340"
"537","N0.HOG0019253"
"538","N0.HOG0003696"
"539","N0.HOG0001247"
"540","N0.HOG0019276"
"541","N0.HOG0009514"
"542","N0.HOG0014098"
"543","N0.HOG0018097"
"544","N0.HOG0009518"
"545","N0.HOG0017639"
"546","N0.HOG0017624"
"547","N0.HOG0014029"
"548","N0.HOG0018118"
"549","N0.HOG0013965"
"550","N0.HOG0009609"
"551","N0.HOG0003865"
"552","N0.HOG0004120"
"553","N0.HOG0014072"
"554","N0.HOG0014118"
"555","N0.HOG0001950"
"556","N0.HOG0002018"
"557","N0.HOG0020264"
"558","N0.HOG0020185"
"559","N0.HOG0002381"
"560","N0.HOG0014163"
"561","N0.HOG0020242"
"562","N0.HOG0014219"
"563","N0.HOG0020253"
"564","N0.HOG0002518"
"565","N0.HOG0009924"
"566","N0.HOG0020194"
"567","N0.HOG0014085"
"568","N0.HOG0002515"
"569","N0.HOG0014022"
"570","N0.HOG0009630"
"571","N0.HOG0001278"
"572","N0.HOG0009604"
"573","N0.HOG0014033"
"574","N0.HOG0018914"
"575","N0.HOG0008124"
"576","N0.HOG0017283"
"577","N0.HOG0020266"
"578","N0.HOG0017751"
"579","N0.HOG0020177"
"580","N0.HOG0006971"
"581","N0.HOG0014005"
"582","N0.HOG0002987"
"583","N0.HOG0002780"
"584","N0.HOG0007162"
"585","N0.HOG0009443"
"586","N0.HOG0019825"
"587","N0.HOG0007176"
"588","N0.HOG0014760"
"589","N0.HOG0018435"
"590","N0.HOG0013834"
"591","N0.HOG0013117"
"592","N0.HOG0013115"
"593","N0.HOG0007161"
"594","N0.HOG0021915"
"595","N0.HOG0019815"
"596","N0.HOG0004363"
"597","N0.HOG0010555"
"598","N0.HOG0008027"
"599","N0.HOG0011861"
"600","N0.HOG0008326"
"601","N0.HOG0016635"
"602","N0.HOG0012599"
"603","N0.HOG0017591"
"604","N0.HOG0000126"
"605","N0.HOG0017064"
"606","N0.HOG0016090"
"607","N0.HOG0007987"
"608","N0.HOG0004152"
"609","N0.HOG0018421"
"610","N0.HOG0018015"
