"","x"
"229","N0.HOG0012176"
"230","N0.HOG0016600"
"231","N0.HOG0003421"
"232","N0.HOG0016829"
"233","N0.HOG0008707"
"234","N0.HOG0012603"
"235","N0.HOG0002432"
"236","N0.HOG0008634"
"237","N0.HOG0005486"
"238","N0.HOG0012248"
"239","N0.HOG0008534"
"240","N0.HOG0008477"
"241","N0.HOG0005416"
"242","N0.HOG0012475"
"243","N0.HOG0001785"
"244","N0.HOG0003463"
"245","N0.HOG0004019"
"246","N0.HOG0016483"
"247","N0.HOG0002890"
"248","N0.HOG0016631"
"249","N0.HOG0005485"
"250","N0.HOG0006601"
"251","N0.HOG0008568"
"252","N0.HOG0000971"
"253","N0.HOG0008487"
"254","N0.HOG0012538"
"255","N0.HOG0003993"
"256","N0.HOG0006605"
"257","N0.HOG0002445"
"258","N0.HOG0003377"
"259","N0.HOG0008425"
"260","N0.HOG0012972"
"261","N0.HOG0001943"
"262","N0.HOG0008489"
"263","N0.HOG0012743"
"264","N0.HOG0016593"
"265","N0.HOG0012688"
"266","N0.HOG0005394"
"267","N0.HOG0019617"
"268","N0.HOG0001564"
"269","N0.HOG0008546"
"270","N0.HOG0012841"
"271","N0.HOG0005397"
"272","N0.HOG0012173"
"273","N0.HOG0012197"
"274","N0.HOG0001407"
"275","N0.HOG0008849"
"276","N0.HOG0012491"
"277","N0.HOG0008830"
"278","N0.HOG0016733"
"279","N0.HOG0016867"
"280","N0.HOG0004660"
"281","N0.HOG0004685"
"282","N0.HOG0008622"
"283","N0.HOG0000344"
"284","N0.HOG0006633"
"285","N0.HOG0016700"
"286","N0.HOG0019731"
"287","N0.HOG0012409"
"288","N0.HOG0008428"
"289","N0.HOG0004505"
"290","N0.HOG0012646"
"291","N0.HOG0000803"
"292","N0.HOG0008444"
"293","N0.HOG0002422"
"294","N0.HOG0016612"
"295","N0.HOG0012548"
"296","N0.HOG0019564"
"297","N0.HOG0002872"
"298","N0.HOG0008557"
"299","N0.HOG0008823"
"300","N0.HOG0016731"
"301","N0.HOG0000070"
"302","N0.HOG0004016"
"303","N0.HOG0008565"
"304","N0.HOG0019713"
"305","N0.HOG0012945"
"306","N0.HOG0001753"
"307","N0.HOG0008820"
"308","N0.HOG0002024"
"309","N0.HOG0003414"
"310","N0.HOG0002233"
"311","N0.HOG0012401"
"312","N0.HOG0008877"
"313","N0.HOG0012812"
"314","N0.HOG0012647"
"315","N0.HOG0012419"
"316","N0.HOG0012826"
"317","N0.HOG0016892"
"318","N0.HOG0008787"
"319","N0.HOG0002897"
"320","N0.HOG0016642"
"321","N0.HOG0011195"
"322","N0.HOG0008595"
"323","N0.HOG0016193"
"324","N0.HOG0012559"
"325","N0.HOG0005386"
"326","N0.HOG0008668"
"327","N0.HOG0012698"
"328","N0.HOG0008828"
"329","N0.HOG0008758"
"330","N0.HOG0012821"
"331","N0.HOG0006499"
"332","N0.HOG0005434"
"333","N0.HOG0002040"
"334","N0.HOG0019587"
"335","N0.HOG0004646"
"336","N0.HOG0008520"
"337","N0.HOG0012398"
"338","N0.HOG0006646"
"339","N0.HOG0016494"
"340","N0.HOG0012641"
"341","N0.HOG0000265"
"342","N0.HOG0019573"
"343","N0.HOG0003997"
"344","N0.HOG0006561"
"345","N0.HOG0012802"
"346","N0.HOG0002879"
"347","N0.HOG0016627"
"348","N0.HOG0012388"
"349","N0.HOG0004656"
"350","N0.HOG0006590"
"351","N0.HOG0004669"
"352","N0.HOG0003956"
"353","N0.HOG0008508"
"354","N0.HOG0008824"
"355","N0.HOG0012700"
"356","N0.HOG0003297"
"357","N0.HOG0005396"
"358","N0.HOG0005419"
"359","N0.HOG0006618"
"360","N0.HOG0008814"
"361","N0.HOG0012912"
"362","N0.HOG0005470"
"363","N0.HOG0004698"
"364","N0.HOG0003931"
"365","N0.HOG0004544"
"366","N0.HOG0008522"
"367","N0.HOG0006469"
"368","N0.HOG0003380"
"369","N0.HOG0008424"
"370","N0.HOG0006517"
"371","N0.HOG0006115"
"372","N0.HOG0012256"
"373","N0.HOG0008892"
"374","N0.HOG0001570"
"375","N0.HOG0003434"
"376","N0.HOG0006625"
"377","N0.HOG0012820"
"378","N0.HOG0012938"
"379","N0.HOG0016728"
"380","N0.HOG0004021"
"381","N0.HOG0006344"
"382","N0.HOG0003989"
"383","N0.HOG0012259"
"384","N0.HOG0012420"
"385","N0.HOG0016822"
"386","N0.HOG0012275"
"387","N0.HOG0016838"
"388","N0.HOG0019658"
"389","N0.HOG0012804"
"390","N0.HOG0016719"
"391","N0.HOG0016633"
"392","N0.HOG0012918"
"393","N0.HOG0012313"
"394","N0.HOG0012378"
"395","N0.HOG0008579"
"396","N0.HOG0008709"
"397","N0.HOG0008457"
